User ID,Latitude,Longitude,Smoker,Alcohol Consumption,Dress Code,Ambiance Preference,Transport,Marital Status,Children,Birth Year,Occupation,Budget,Place ID,Overall Rating,Food Rating,Service Rating,Cuisine
U1035,18.839671,-99.223897,True,casual drinker,no preference,friends,car owner,single,independent,1985,student,medium,134996,2,1,2,Family
U1035,18.839671,-99.223897,True,casual drinker,no preference,friends,car owner,single,independent,1985,student,medium,135000,2,2,2,Family
U1035,18.839671,-99.223897,True,casual drinker,no preference,friends,car owner,single,independent,1985,student,medium,132583,1,0,2,Family
U1035,18.839671,-99.223897,True,casual drinker,no preference,friends,car owner,single,independent,1985,student,medium,132773,2,1,2,Family
U1035,18.839671,-99.223897,True,casual drinker,no preference,friends,car owner,single,independent,1985,student,medium,135018,1,2,1,Family
U1036,22.160572,-100.989418,False,social drinker,informal,family,public,single,independent,1991,student,medium,135045,2,2,2,Mexican
U1036,22.160572,-100.989418,False,social drinker,informal,family,public,single,independent,1991,student,medium,135065,0,0,0,Mexican
U1036,22.160572,-100.989418,False,social drinker,informal,family,public,single,independent,1991,student,medium,132754,2,2,2,Mexican
U1036,22.160572,-100.989418,False,social drinker,informal,family,public,single,independent,1991,student,medium,135052,2,2,2,Mexican
U1036,22.160572,-100.989418,False,social drinker,informal,family,public,single,independent,1991,student,medium,135059,2,2,2,Mexican
U1036,22.160572,-100.989418,False,social drinker,informal,family,public,single,independent,1991,student,medium,132825,2,2,2,Mexican
U1036,22.160572,-100.989418,False,social drinker,informal,family,public,single,independent,1991,student,medium,135025,2,2,2,Mexican
U1036,22.160572,-100.989418,False,social drinker,informal,family,public,single,independent,1991,student,medium,135085,2,2,2,Mexican
U1036,22.160572,-100.989418,False,social drinker,informal,family,public,single,independent,1991,student,medium,135042,2,2,2,Mexican
U1036,22.160572,-100.989418,False,social drinker,informal,family,public,single,independent,1991,student,medium,135079,2,2,2,Mexican
U1036,22.160572,-100.989418,False,social drinker,informal,family,public,single,independent,1991,student,medium,135064,2,2,1,Mexican
U1036,22.160572,-100.989418,False,social drinker,informal,family,public,single,independent,1991,student,medium,132834,1,2,2,Mexican
U1037,22.15031,-100.900536,False,social drinker,no preference,family,public,single,independent,1990,student,low,132854,1,2,0,Mexican
U1037,22.15031,-100.900536,False,social drinker,no preference,family,public,single,independent,1990,student,low,132851,2,2,1,Mexican
U1037,22.15031,-100.900536,False,social drinker,no preference,family,public,single,independent,1990,student,low,132869,1,1,2,Mexican
U1037,22.15031,-100.900536,False,social drinker,no preference,family,public,single,independent,1990,student,low,135071,1,0,0,Mexican
U1037,22.15031,-100.900536,False,social drinker,no preference,family,public,single,independent,1990,student,low,132830,2,2,2,Mexican
U1037,22.15031,-100.900536,False,social drinker,no preference,family,public,single,independent,1990,student,low,132847,1,1,1,Mexican
U1037,22.15031,-100.900536,False,social drinker,no preference,family,public,single,independent,1990,student,low,135108,2,2,2,Mexican
U1037,22.15031,-100.900536,False,social drinker,no preference,family,public,single,independent,1990,student,low,132845,0,0,0,Mexican
U1037,22.15031,-100.900536,False,social drinker,no preference,family,public,single,independent,1990,student,low,135070,0,0,0,Mexican
U1037,22.15031,-100.900536,False,social drinker,no preference,family,public,single,independent,1990,student,low,135082,0,0,0,Mexican
U1037,22.15031,-100.900536,False,social drinker,no preference,family,public,single,independent,1990,student,low,135054,2,1,1,Mexican
U1038,22.125786,-100.943705,True,social drinker,no preference,family,public,single,independent,1930,student,low,132862,2,2,2,Mexican
U1038,22.125786,-100.943705,True,social drinker,no preference,family,public,single,independent,1930,student,low,132861,1,1,2,Mexican
U1038,22.125786,-100.943705,True,social drinker,no preference,family,public,single,independent,1930,student,low,132858,0,2,1,Mexican
U1038,22.125786,-100.943705,True,social drinker,no preference,family,public,single,independent,1930,student,low,132856,0,1,1,Mexican
U1038,22.125786,-100.943705,True,social drinker,no preference,family,public,single,independent,1930,student,low,132854,1,2,2,Mexican
U1040,18.895187,-99.18039,False,Moderate,no preference,friends,public,single,independent,1994,student,medium,135019,1,2,1,Pizzeria
U1040,18.895187,-99.18039,False,Moderate,no preference,friends,public,single,independent,1994,student,medium,135013,2,2,2,Pizzeria
U1040,18.895187,-99.18039,False,Moderate,no preference,friends,public,single,independent,1994,student,medium,134999,1,1,1,Pizzeria
U1040,18.895187,-99.18039,False,Moderate,no preference,friends,public,single,independent,1994,student,medium,132773,1,1,1,Pizzeria
U1041,18.935191,-99.23624,False,Moderate,no preference,friends,on foot,single,independent,1985,professional,medium,135109,1,2,1,Contemporary
U1041,18.935191,-99.23624,False,Moderate,no preference,friends,on foot,single,independent,1985,professional,medium,132768,2,2,1,Contemporary
U1041,18.935191,-99.23624,False,Moderate,no preference,friends,on foot,single,independent,1985,professional,medium,134992,2,2,2,Contemporary
U1041,18.935191,-99.23624,False,Moderate,no preference,friends,on foot,single,independent,1985,professional,medium,135021,2,2,2,Contemporary
U1041,18.935191,-99.23624,False,Moderate,no preference,friends,on foot,single,independent,1985,professional,medium,134983,2,2,2,Contemporary
U1041,18.935191,-99.23624,False,Moderate,no preference,friends,on foot,single,independent,1985,professional,medium,135001,1,1,1,Contemporary
U1042,18.925773,-99.219589,False,Moderate,no preference,family,car owner,single,independent,1943,student,high,134992,1,2,1,Mexican
U1042,18.925773,-99.219589,False,Moderate,no preference,family,car owner,single,independent,1943,student,high,134986,2,2,2,Mexican
U1042,18.925773,-99.219589,False,Moderate,no preference,family,car owner,single,independent,1943,student,high,134996,2,2,2,Mexican
U1042,18.925773,-99.219589,False,Moderate,no preference,family,car owner,single,independent,1943,student,high,135021,1,2,0,Mexican
U1042,18.925773,-99.219589,False,Moderate,no preference,family,car owner,single,independent,1943,student,high,132768,2,2,1,Mexican
U1043,23.77103,-99.167082,False,Moderate,no preference,solitary,public,single,independent,1989,student,medium,132630,1,1,1,Latin_American
U1043,23.77103,-99.167082,False,Moderate,no preference,solitary,public,single,independent,1989,student,medium,132732,1,1,1,Latin_American
U1043,23.77103,-99.167082,False,Moderate,no preference,solitary,public,single,independent,1989,student,medium,132613,1,1,1,Latin_American
U1043,23.77103,-99.167082,False,Moderate,no preference,solitary,public,single,independent,1989,student,medium,132609,1,2,1,Latin_American
U1043,23.77103,-99.167082,False,Moderate,no preference,solitary,public,single,independent,1989,student,medium,132608,1,1,1,Latin_American
U1044,18.95298,-99.260789,True,social drinker,informal,family,car owner,married,kids,1969,professional,medium,132768,2,2,2,Mexican
U1044,18.95298,-99.260789,True,social drinker,informal,family,car owner,married,kids,1969,professional,medium,134986,2,2,2,Mexican
U1044,18.95298,-99.260789,True,social drinker,informal,family,car owner,married,kids,1969,professional,medium,134987,0,0,0,Mexican
U1044,18.95298,-99.260789,True,social drinker,informal,family,car owner,married,kids,1969,professional,medium,132583,1,2,1,Mexican
U1044,18.95298,-99.260789,True,social drinker,informal,family,car owner,married,kids,1969,professional,medium,135088,2,2,2,Mexican
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135041,1,2,1,Middle_Eastern
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135051,2,2,2,Middle_Eastern
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135060,2,2,2,Middle_Eastern
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135052,1,2,2,Middle_Eastern
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,132834,1,1,1,Middle_Eastern
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135032,0,0,0,Middle_Eastern
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135085,2,2,2,Middle_Eastern
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,132856,1,2,2,Middle_Eastern
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135064,0,0,0,Middle_Eastern
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,132825,2,1,1,Middle_Eastern
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135041,1,2,1,Mexican
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135051,2,2,2,Mexican
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135060,2,2,2,Mexican
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135052,1,2,2,Mexican
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,132834,1,1,1,Mexican
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135032,0,0,0,Mexican
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135085,2,2,2,Mexican
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,132856,1,2,2,Mexican
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135064,0,0,0,Mexican
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,132825,2,1,1,Mexican
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135041,1,2,1,Mongolian
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135051,2,2,2,Mongolian
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135060,2,2,2,Mongolian
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135052,1,2,2,Mongolian
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,132834,1,1,1,Mongolian
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135032,0,0,0,Mongolian
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135085,2,2,2,Mongolian
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,132856,1,2,2,Mongolian
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135064,0,0,0,Mongolian
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,132825,2,1,1,Mongolian
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135041,1,2,1,Moroccan
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135051,2,2,2,Moroccan
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135060,2,2,2,Moroccan
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135052,1,2,2,Moroccan
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,132834,1,1,1,Moroccan
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135032,0,0,0,Moroccan
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135085,2,2,2,Moroccan
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,132856,1,2,2,Moroccan
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,135064,0,0,0,Moroccan
U1045,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,student,high,132825,2,1,1,Moroccan
U1046,22.144415,-100.933097,False,social drinker,no preference,friends,car owner,single,independent,1990,student,medium,132861,1,2,2,Bar
U1046,22.144415,-100.933097,False,social drinker,no preference,friends,car owner,single,independent,1990,student,medium,132951,1,1,2,Bar
U1046,22.144415,-100.933097,False,social drinker,no preference,friends,car owner,single,independent,1990,student,medium,135058,2,2,1,Bar
U1046,22.144415,-100.933097,False,social drinker,no preference,friends,car owner,single,independent,1990,student,medium,132572,1,2,0,Bar
U1046,22.144415,-100.933097,False,social drinker,no preference,friends,car owner,single,independent,1990,student,medium,135085,1,2,1,Bar
U1046,22.144415,-100.933097,False,social drinker,no preference,friends,car owner,single,independent,1990,student,medium,132921,2,1,2,Bar
U1046,22.144415,-100.933097,False,social drinker,no preference,friends,car owner,single,independent,1990,student,medium,135065,2,2,2,Bar
U1046,22.144415,-100.933097,False,social drinker,no preference,friends,car owner,single,independent,1990,student,medium,135044,1,1,0,Bar
U1046,22.144415,-100.933097,False,social drinker,no preference,friends,car owner,single,independent,1990,student,medium,135026,1,0,2,Bar
U1047,22.142429,-100.949147,False,Moderate,no preference,family,public,single,independent,1992,student,medium,132884,0,0,0,American
U1047,22.142429,-100.949147,False,Moderate,no preference,family,public,single,independent,1992,student,medium,132877,0,0,0,American
U1047,22.142429,-100.949147,False,Moderate,no preference,family,public,single,independent,1992,student,medium,132875,0,0,0,American
U1050,23.758815,-99.171216,False,social drinker,no preference,family,car owner,single,independent,1989,student,medium,132584,0,0,0,Mexican
U1050,23.758815,-99.171216,False,social drinker,no preference,family,car owner,single,independent,1989,student,medium,132594,0,2,0,Mexican
U1050,23.758815,-99.171216,False,social drinker,no preference,family,car owner,single,independent,1989,student,medium,132740,0,2,0,Mexican
U1050,23.758815,-99.171216,False,social drinker,no preference,family,car owner,single,independent,1989,student,medium,132560,0,2,0,Mexican
U1050,23.758815,-99.171216,False,social drinker,no preference,family,car owner,single,independent,1989,student,medium,132608,0,0,0,Mexican
U1050,23.758815,-99.171216,False,social drinker,no preference,family,car owner,single,independent,1989,student,medium,132609,0,0,0,Mexican
U1050,23.758815,-99.171216,False,social drinker,no preference,family,car owner,single,independent,1989,student,medium,132732,0,1,1,Mexican
U1051,18.877719,-99.22299,False,casual drinker,no preference,family,public,single,independent,1979,professional,medium,134996,1,1,2,Mexican
U1051,18.877719,-99.22299,False,casual drinker,no preference,family,public,single,independent,1979,professional,medium,132768,1,2,1,Mexican
U1051,18.877719,-99.22299,False,casual drinker,no preference,family,public,single,independent,1979,professional,medium,135109,1,1,1,Mexican
U1051,18.877719,-99.22299,False,casual drinker,no preference,family,public,single,independent,1979,professional,medium,135088,1,1,1,Mexican
U1052,22.138055,-100.936005,True,social drinker,no preference,family,on foot,single,independent,1990,student,low,132870,1,1,1,Bakery
U1052,22.138055,-100.936005,True,social drinker,no preference,family,on foot,single,independent,1990,student,low,132869,2,2,1,Bakery
U1052,22.138055,-100.936005,True,social drinker,no preference,family,on foot,single,independent,1990,student,low,132866,2,2,1,Bakery
U1052,22.138055,-100.936005,True,social drinker,no preference,family,on foot,single,independent,1990,student,low,132851,1,0,2,Bakery
U1053,22.175833,-100.986671,False,casual drinker,informal,family,public,single,independent,1990,student,low,135047,2,2,2,Mexican
U1053,22.175833,-100.986671,False,casual drinker,informal,family,public,single,independent,1990,student,low,135062,2,1,1,Mexican
U1053,22.175833,-100.986671,False,casual drinker,informal,family,public,single,independent,1990,student,low,135060,2,2,1,Mexican
U1053,22.175833,-100.986671,False,casual drinker,informal,family,public,single,independent,1990,student,low,135038,2,1,2,Mexican
U1053,22.175833,-100.986671,False,casual drinker,informal,family,public,single,independent,1990,student,low,135025,2,1,2,Mexican
U1053,22.175833,-100.986671,False,casual drinker,informal,family,public,single,independent,1990,student,low,135081,2,2,1,Mexican
U1053,22.175833,-100.986671,False,casual drinker,informal,family,public,single,independent,1990,student,low,132754,1,2,1,Mexican
U1053,22.175833,-100.986671,False,casual drinker,informal,family,public,single,independent,1990,student,low,135053,2,2,0,Mexican
U1053,22.175833,-100.986671,False,casual drinker,informal,family,public,single,independent,1990,student,low,135042,2,1,2,Mexican
U1053,22.175833,-100.986671,False,casual drinker,informal,family,public,single,independent,1990,student,low,135063,2,1,2,Mexican
U1053,22.175833,-100.986671,False,casual drinker,informal,family,public,single,independent,1990,student,low,132825,1,2,0,Mexican
U1053,22.175833,-100.986671,False,casual drinker,informal,family,public,single,independent,1990,student,low,135032,2,2,1,Mexican
U1053,22.175833,-100.986671,False,casual drinker,informal,family,public,single,independent,1990,student,low,135076,1,1,1,Mexican
U1054,22.150683,-100.975342,False,social drinker,formal,family,public,single,independent,1992,student,medium,135045,2,1,2,Mexican
U1054,22.150683,-100.975342,False,social drinker,formal,family,public,single,independent,1992,student,medium,135032,1,1,1,Mexican
U1054,22.150683,-100.975342,False,social drinker,formal,family,public,single,independent,1992,student,medium,135038,2,1,1,Mexican
U1054,22.150683,-100.975342,False,social drinker,formal,family,public,single,independent,1992,student,medium,135041,2,2,2,Mexican
U1054,22.150683,-100.975342,False,social drinker,formal,family,public,single,independent,1992,student,medium,135025,2,2,2,Mexican
U1054,22.150683,-100.975342,False,social drinker,formal,family,public,single,independent,1992,student,medium,135051,2,2,0,Mexican
U1054,22.150683,-100.975342,False,social drinker,formal,family,public,single,independent,1992,student,medium,132856,2,2,2,Mexican
U1054,22.150683,-100.975342,False,social drinker,formal,family,public,single,independent,1992,student,medium,135052,2,2,1,Mexican
U1054,22.150683,-100.975342,False,social drinker,formal,family,public,single,independent,1992,student,medium,135039,2,2,1,Mexican
U1054,22.150683,-100.975342,False,social drinker,formal,family,public,single,independent,1992,student,medium,135060,2,2,2,Mexican
U1054,22.150683,-100.975342,False,social drinker,formal,family,public,single,independent,1992,student,medium,135062,2,2,0,Mexican
U1055,22.143289,-100.987683,False,Moderate,no preference,family,car owner,married,dependent,1952,professional,medium,132825,2,2,2,Breakfast-Brunch
U1055,22.143289,-100.987683,False,Moderate,no preference,family,car owner,married,dependent,1952,professional,medium,132754,2,2,2,Breakfast-Brunch
U1055,22.143289,-100.987683,False,Moderate,no preference,family,car owner,married,dependent,1952,professional,medium,135047,2,2,2,Breakfast-Brunch
U1055,22.143289,-100.987683,False,Moderate,no preference,family,car owner,married,dependent,1952,professional,medium,135048,2,2,2,Breakfast-Brunch
U1055,22.143289,-100.987683,False,Moderate,no preference,family,car owner,married,dependent,1952,professional,medium,135106,2,2,2,Breakfast-Brunch
U1055,22.143289,-100.987683,False,Moderate,no preference,family,car owner,married,dependent,1952,professional,medium,135025,2,2,2,Breakfast-Brunch
U1055,22.143289,-100.987683,False,Moderate,no preference,family,car owner,married,dependent,1952,professional,medium,135028,2,2,2,Breakfast-Brunch
U1055,22.143289,-100.987683,False,Moderate,no preference,family,car owner,married,dependent,1952,professional,medium,132572,2,2,2,Breakfast-Brunch
U1055,22.143289,-100.987683,False,Moderate,no preference,family,car owner,married,dependent,1952,professional,medium,135075,2,2,2,Breakfast-Brunch
U1055,22.143289,-100.987683,False,Moderate,no preference,family,car owner,married,dependent,1952,professional,medium,135051,1,2,2,Breakfast-Brunch
U1056,22.168997,-100.974376,False,social drinker,informal,family,on foot,single,independent,1930,student,medium,135051,2,2,2,Mexican
U1056,22.168997,-100.974376,False,social drinker,informal,family,on foot,single,independent,1930,student,medium,132825,2,2,2,Mexican
U1056,22.168997,-100.974376,False,social drinker,informal,family,on foot,single,independent,1930,student,medium,135052,2,2,2,Mexican
U1056,22.168997,-100.974376,False,social drinker,informal,family,on foot,single,independent,1930,student,medium,135085,2,2,2,Mexican
U1056,22.168997,-100.974376,False,social drinker,informal,family,on foot,single,independent,1930,student,medium,135027,2,2,2,Mexican
U1056,22.168997,-100.974376,False,social drinker,informal,family,on foot,single,independent,1930,student,medium,135062,2,2,2,Mexican
U1056,22.168997,-100.974376,False,social drinker,informal,family,on foot,single,independent,1930,student,medium,135081,2,2,2,Mexican
U1056,22.168997,-100.974376,False,social drinker,informal,family,on foot,single,independent,1930,student,medium,135076,2,2,2,Mexican
U1056,22.168997,-100.974376,False,social drinker,informal,family,on foot,single,independent,1930,student,medium,135050,0,0,0,Mexican
U1056,22.168997,-100.974376,False,social drinker,informal,family,on foot,single,independent,1930,student,medium,135066,2,2,2,Mexican
U1057,22.196624,-100.91217,True,casual drinker,formal,friends,public,single,independent,1989,student,medium,132834,1,0,1,American
U1057,22.196624,-100.91217,True,casual drinker,formal,friends,public,single,independent,1989,student,medium,135030,1,0,1,American
U1057,22.196624,-100.91217,True,casual drinker,formal,friends,public,single,independent,1989,student,medium,135075,0,1,1,American
U1057,22.196624,-100.91217,True,casual drinker,formal,friends,public,single,independent,1989,student,medium,132862,1,0,0,American
U1057,22.196624,-100.91217,True,casual drinker,formal,friends,public,single,independent,1989,student,medium,135046,1,0,0,American
U1057,22.196624,-100.91217,True,casual drinker,formal,friends,public,single,independent,1989,student,medium,135064,1,1,0,American
U1057,22.196624,-100.91217,True,casual drinker,formal,friends,public,single,independent,1989,student,medium,132825,1,1,0,American
U1057,22.196624,-100.91217,True,casual drinker,formal,friends,public,single,independent,1989,student,medium,135080,1,1,0,American
U1057,22.196624,-100.91217,True,casual drinker,formal,friends,public,single,independent,1989,student,medium,132954,1,0,0,American
U1057,22.196624,-100.91217,True,casual drinker,formal,friends,public,single,independent,1989,student,medium,135043,1,1,1,American
U1057,22.196624,-100.91217,True,casual drinker,formal,friends,public,single,independent,1989,student,medium,135070,1,1,1,American
U1058,22.205802,-100.986081,False,Moderate,formal,family,public,single,independent,1991,student,low,135055,2,2,2,Cuban
U1058,22.205802,-100.986081,False,Moderate,formal,family,public,single,independent,1991,student,low,135062,2,2,2,Cuban
U1058,22.205802,-100.986081,False,Moderate,formal,family,public,single,independent,1991,student,low,135066,1,1,1,Cuban
U1058,22.205802,-100.986081,False,Moderate,formal,family,public,single,independent,1991,student,low,132872,2,2,1,Cuban
U1058,22.205802,-100.986081,False,Moderate,formal,family,public,single,independent,1991,student,low,135050,1,0,0,Cuban
U1058,22.205802,-100.986081,False,Moderate,formal,family,public,single,independent,1991,student,low,132885,1,1,1,Cuban
U1058,22.205802,-100.986081,False,Moderate,formal,family,public,single,independent,1991,student,low,135053,2,1,1,Cuban
U1058,22.205802,-100.986081,False,Moderate,formal,family,public,single,independent,1991,student,low,135058,2,2,0,Cuban
U1058,22.205802,-100.986081,False,Moderate,formal,family,public,single,independent,1991,student,low,135043,1,2,2,Cuban
U1058,22.205802,-100.986081,False,Moderate,formal,family,public,single,independent,1991,student,low,135076,2,2,2,Cuban
U1059,18.988278,-99.097023,False,Moderate,formal,friends,on foot,single,independent,1987,student,medium,132754,2,2,2,Mexican
U1059,18.988278,-99.097023,False,Moderate,formal,friends,on foot,single,independent,1987,student,medium,132825,2,1,1,Mexican
U1059,18.988278,-99.097023,False,Moderate,formal,friends,on foot,single,independent,1987,student,medium,135030,2,2,2,Mexican
U1059,18.988278,-99.097023,False,Moderate,formal,friends,on foot,single,independent,1987,student,medium,135085,2,2,2,Mexican
U1059,18.988278,-99.097023,False,Moderate,formal,friends,on foot,single,independent,1987,student,medium,132862,0,0,0,Mexican
U1059,18.988278,-99.097023,False,Moderate,formal,friends,on foot,single,independent,1987,student,medium,135044,2,1,1,Mexican
U1059,18.988278,-99.097023,False,Moderate,formal,friends,on foot,single,independent,1987,student,medium,132955,2,1,2,Mexican
U1059,18.988278,-99.097023,False,Moderate,formal,friends,on foot,single,independent,1987,student,medium,135028,1,1,1,Mexican
U1059,18.988278,-99.097023,False,Moderate,formal,friends,on foot,single,independent,1987,student,medium,135075,2,2,1,Mexican
U1059,18.988278,-99.097023,False,Moderate,formal,friends,on foot,single,independent,1987,student,medium,135064,1,1,0,Mexican
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132740,1,2,1,Burgers
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132733,2,1,2,Burgers
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132717,2,2,2,Burgers
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132564,2,2,2,Burgers
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132740,1,2,1,Cafeteria
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132733,2,1,2,Cafeteria
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132717,2,2,2,Cafeteria
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132564,2,2,2,Cafeteria
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132740,1,2,1,Pizzeria
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132733,2,1,2,Pizzeria
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132717,2,2,2,Pizzeria
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132564,2,2,2,Pizzeria
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132740,1,2,1,Juice
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132733,2,1,2,Juice
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132717,2,2,2,Juice
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132564,2,2,2,Juice
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132740,1,2,1,American
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132733,2,1,2,American
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132717,2,2,2,American
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132564,2,2,2,American
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132740,1,2,1,Tex-Mex
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132733,2,1,2,Tex-Mex
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132717,2,2,2,Tex-Mex
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132564,2,2,2,Tex-Mex
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132740,1,2,1,Spanish
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132733,2,1,2,Spanish
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132717,2,2,2,Spanish
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132564,2,2,2,Spanish
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132740,1,2,1,Mexican
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132733,2,1,2,Mexican
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132717,2,2,2,Mexican
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132564,2,2,2,Mexican
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132740,1,2,1,Fast_Food
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132733,2,1,2,Fast_Food
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132717,2,2,2,Fast_Food
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132564,2,2,2,Fast_Food
U1060,23.715238,-99.158864,False,casual drinker,formal,family,public,single,independent,1991,student,medium,132740,1,2,1,Cafe-Coffee_Shop
