user_id,latitude,longitude,smoker,drink_level,dress_perference,ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,placeid,rating,food_rating,service_rating,rcuisine
U1054,22.150683,-100.975342,FALSE,social drinker,formal,family,public,single,independent,1992,technology,thrifty-protector,Catholic,student,blue,59,medium,1.7,135062,2,2,0,Mexican
U1055,22.143289,-100.987683,FALSE,abstemious,no preference,family,car owner,married,dependent,1952,none,hard-worker,Catholic,professional,blue,70,medium,1.66,132825,2,2,2,Breakfast-Brunch
U1055,22.143289,-100.987683,FALSE,abstemious,no preference,family,car owner,married,dependent,1952,none,hard-worker,Catholic,professional,blue,70,medium,1.66,132754,2,2,2,Breakfast-Brunch
U1055,22.143289,-100.987683,FALSE,abstemious,no preference,family,car owner,married,dependent,1952,none,hard-worker,Catholic,professional,blue,70,medium,1.66,135047,2,2,2,Breakfast-Brunch
U1055,22.143289,-100.987683,FALSE,abstemious,no preference,family,car owner,married,dependent,1952,none,hard-worker,Catholic,professional,blue,70,medium,1.66,135048,2,2,2,Breakfast-Brunch
U1055,22.143289,-100.987683,FALSE,abstemious,no preference,family,car owner,married,dependent,1952,none,hard-worker,Catholic,professional,blue,70,medium,1.66,135106,2,2,2,Breakfast-Brunch
U1055,22.143289,-100.987683,FALSE,abstemious,no preference,family,car owner,married,dependent,1952,none,hard-worker,Catholic,professional,blue,70,medium,1.66,135025,2,2,2,Breakfast-Brunch
U1055,22.143289,-100.987683,FALSE,abstemious,no preference,family,car owner,married,dependent,1952,none,hard-worker,Catholic,professional,blue,70,medium,1.66,135028,2,2,2,Breakfast-Brunch
U1055,22.143289,-100.987683,FALSE,abstemious,no preference,family,car owner,married,dependent,1952,none,hard-worker,Catholic,professional,blue,70,medium,1.66,132572,2,2,2,Breakfast-Brunch
U1055,22.143289,-100.987683,FALSE,abstemious,no preference,family,car owner,married,dependent,1952,none,hard-worker,Catholic,professional,blue,70,medium,1.66,135075,2,2,2,Breakfast-Brunch
U1055,22.143289,-100.987683,FALSE,abstemious,no preference,family,car owner,married,dependent,1952,none,hard-worker,Catholic,professional,blue,70,medium,1.66,135051,1,2,2,Breakfast-Brunch
U1056,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,none,hard-worker,Catholic,student,yellow,61,medium,1.62,135051,2,2,2,Mexican
U1056,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,none,hard-worker,Catholic,student,yellow,61,medium,1.62,132825,2,2,2,Mexican
U1056,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,none,hard-worker,Catholic,student,yellow,61,medium,1.62,135052,2,2,2,Mexican
U1056,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,none,hard-worker,Catholic,student,yellow,61,medium,1.62,135085,2,2,2,Mexican
U1056,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,none,hard-worker,Catholic,student,yellow,61,medium,1.62,135027,2,2,2,Mexican
U1056,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,none,hard-worker,Catholic,student,yellow,61,medium,1.62,135062,2,2,2,Mexican
U1056,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,none,hard-worker,Catholic,student,yellow,61,medium,1.62,135081,2,2,2,Mexican
U1056,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,none,hard-worker,Catholic,student,yellow,61,medium,1.62,135076,2,2,2,Mexican
U1056,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,none,hard-worker,Catholic,student,yellow,61,medium,1.62,135050,0,0,0,Mexican
U1056,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,none,hard-worker,Catholic,student,yellow,61,medium,1.62,135066,2,2,2,Mexican
U1057,22.196624,-100.91217,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,132834,1,0,1,American
U1057,22.196624,-100.91217,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,135030,1,0,1,American
U1057,22.196624,-100.91217,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,135075,0,1,1,American
U1057,22.196624,-100.91217,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,132862,1,0,0,American
U1057,22.196624,-100.91217,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,135046,1,0,0,American
U1057,22.196624,-100.91217,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,135064,1,1,0,American
U1057,22.196624,-100.91217,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,132825,1,1,0,American
U1057,22.196624,-100.91217,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,135080,1,1,0,American
U1057,22.196624,-100.91217,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,132954,1,0,0,American
U1057,22.196624,-100.91217,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,135043,1,1,1,American
U1057,22.196624,-100.91217,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,135070,1,1,1,American
U1058,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,135055,2,2,2,Cuban
U1058,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,135062,2,2,2,Cuban
U1058,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,135066,1,1,1,Cuban
U1058,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,132872,2,2,1,Cuban
U1058,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,135050,1,0,0,Cuban
U1058,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,132885,1,1,1,Cuban
U1058,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,135053,2,1,1,Cuban
U1058,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,135058,2,2,0,Cuban
U1058,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,135043,1,2,2,Cuban
U1058,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,135076,2,2,2,Cuban
U1059,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,132754,2,2,2,Mexican
U1059,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,132825,2,1,1,Mexican
U1059,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,135030,2,2,2,Mexican
U1059,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,135085,2,2,2,Mexican
U1059,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,132862,0,0,0,Mexican
U1059,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,135044,2,1,1,Mexican
U1059,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,132955,2,1,2,Mexican
U1059,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,135028,1,1,1,Mexican
U1059,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,135075,2,2,1,Mexican
U1059,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,135064,1,1,0,Mexican
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1,Burgers
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2,Burgers
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2,Burgers
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2,Burgers
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1,Cafeteria
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2,Cafeteria
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2,Cafeteria
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2,Cafeteria
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1,Pizzeria
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2,Pizzeria
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2,Pizzeria
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2,Pizzeria
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1,Juice
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2,Juice
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2,Juice
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2,Juice
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1,American
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2,American
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2,American
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2,American
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1,Tex-Mex
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2,Tex-Mex
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2,Tex-Mex
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2,Tex-Mex
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1,Spanish
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2,Spanish
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2,Spanish
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2,Spanish
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1,Mexican
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2,Mexican
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2,Mexican
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2,Mexican
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1,Fast_Food
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2,Fast_Food
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2,Fast_Food
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2,Fast_Food
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1,Cafe-Coffee_Shop
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2,Cafe-Coffee_Shop
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2,Cafe-Coffee_Shop
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2,Cafe-Coffee_Shop
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1,Soup
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2,Soup
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2,Soup
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2,Soup
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1,Hot_Dogs
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2,Hot_Dogs
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2,Hot_Dogs
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2,Hot_Dogs
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1,Italian
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2,Italian
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2,Italian
U1060,23.715238,-99.158864,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2,Italian
U1061,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132954,2,1,2,Mexican
U1061,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132958,2,2,2,Mexican
U1061,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132955,2,2,2,Mexican
U1061,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135080,2,2,2,Mexican
U1061,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132754,2,2,2,Mexican
U1061,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135086,1,1,2,Mexican
U1061,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132834,1,2,1,Mexican
U1061,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135058,1,1,1,Mexican
U1061,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132572,1,2,2,Mexican
U1061,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135046,1,2,1,Mexican
U1061,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135041,2,2,2,Mexican
U1061,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135034,2,2,2,Mexican
U1061,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135075,2,2,2,Mexican
U1061,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132723,2,2,1,Mexican
U1061,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135026,2,2,2,Mexican
U1061,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132921,1,2,1,Mexican
U1061,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135048,2,2,2,Mexican
U1061,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132825,1,2,1,Mexican
U1062,22.195826,-101.006317,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,132834,0,0,0,Mexican
U1062,22.195826,-101.006317,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,135045,0,0,0,Mexican
U1062,22.195826,-101.006317,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,135038,0,0,0,Mexican
U1062,22.195826,-101.006317,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,135062,0,0,0,Mexican
U1062,22.195826,-101.006317,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,135052,0,0,0,Mexican
U1062,22.195826,-101.006317,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,132825,0,0,0,Mexican
U1062,22.195826,-101.006317,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,135053,0,0,0,Mexican
U1062,22.195826,-101.006317,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,135085,0,0,0,Mexican
U1062,22.195826,-101.006317,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,132872,0,0,0,Mexican
U1063,23.745096,-99.164357,FALSE,casual drinker,formal,family,public,single,independent,1988,eco-friendly,conformist,Catholic,student,red,80,medium,1.78,132667,1,2,1,Mexican
U1063,23.745096,-99.164357,FALSE,casual drinker,formal,family,public,single,independent,1988,eco-friendly,conformist,Catholic,student,red,80,medium,1.78,135104,1,2,1,Mexican
U1063,23.745096,-99.164357,FALSE,casual drinker,formal,family,public,single,independent,1988,eco-friendly,conformist,Catholic,student,red,80,medium,1.78,132609,1,0,1,Mexican
U1063,23.745096,-99.164357,FALSE,casual drinker,formal,family,public,single,independent,1988,eco-friendly,conformist,Catholic,student,red,80,medium,1.78,132584,2,1,1,Mexican
U1063,23.745096,-99.164357,FALSE,casual drinker,formal,family,public,single,independent,1988,eco-friendly,conformist,Catholic,student,red,80,medium,1.78,132660,2,2,2,Mexican
U1064,22.139511,-100.957002,FALSE,casual drinker,formal,solitary,public,single,independent,1991,variety,hunter-ostentatious,none,student,blue,94,medium,1.77,135052,2,0,2,Mexican
U1064,22.139511,-100.957002,FALSE,casual drinker,formal,solitary,public,single,independent,1991,variety,hunter-ostentatious,none,student,blue,94,medium,1.77,135060,1,0,1,Mexican
U1064,22.139511,-100.957002,FALSE,casual drinker,formal,solitary,public,single,independent,1991,variety,hunter-ostentatious,none,student,blue,94,medium,1.77,135069,0,0,1,Mexican
U1064,22.139511,-100.957002,FALSE,casual drinker,formal,solitary,public,single,independent,1991,variety,hunter-ostentatious,none,student,blue,94,medium,1.77,135057,1,1,2,Mexican
U1064,22.139511,-100.957002,FALSE,casual drinker,formal,solitary,public,single,independent,1991,variety,hunter-ostentatious,none,student,blue,94,medium,1.77,135042,1,2,1,Mexican
U1065,23.733665,-99.105617,FALSE,abstemious,formal,friends,public,single,independent,1989,technology,conformist,Catholic,student,green,55,medium,1.72,132654,1,1,1,Mexican
U1065,23.733665,-99.105617,FALSE,abstemious,formal,friends,public,single,independent,1989,technology,conformist,Catholic,student,green,55,medium,1.72,132561,1,1,1,Mexican
U1065,23.733665,-99.105617,FALSE,abstemious,formal,friends,public,single,independent,1989,technology,conformist,Catholic,student,green,55,medium,1.72,132665,1,1,1,Mexican
U1065,23.733665,-99.105617,FALSE,abstemious,formal,friends,public,single,independent,1989,technology,conformist,Catholic,student,green,55,medium,1.72,132706,2,1,2,Mexican
U1065,23.733665,-99.105617,FALSE,abstemious,formal,friends,public,single,independent,1989,technology,conformist,Catholic,student,green,55,medium,1.72,132626,1,0,1,Mexican
U1067,23.752269,-99.168605,FALSE,abstemious,no preference,family,public,single,independent,1987,technology,thrifty-protector,Christian,student,green,92,medium,1.73,132560,1,0,0,Mexican
U1067,23.752269,-99.168605,FALSE,abstemious,no preference,family,public,single,independent,1987,technology,thrifty-protector,Christian,student,green,92,medium,1.73,135104,0,0,0,Mexican
U1067,23.752269,-99.168605,FALSE,abstemious,no preference,family,public,single,independent,1987,technology,thrifty-protector,Christian,student,green,92,medium,1.73,132630,1,0,1,Mexican
U1067,23.752269,-99.168605,FALSE,abstemious,no preference,family,public,single,independent,1987,technology,thrifty-protector,Christian,student,green,92,medium,1.73,132732,1,2,2,Mexican
U1067,23.752269,-99.168605,FALSE,abstemious,no preference,family,public,single,independent,1987,technology,thrifty-protector,Christian,student,green,92,medium,1.73,132733,1,1,1,Mexican
U1067,23.752269,-99.168605,FALSE,abstemious,no preference,family,public,single,independent,1987,technology,thrifty-protector,Christian,student,green,92,medium,1.73,132584,2,2,2,Mexican
U1068,23.752269,-99.168605,FALSE,casual drinker,informal,friends,public,single,independent,1988,technology,thrifty-protector,Catholic,student,blue,72,low,1.57,132660,0,0,0,Mexican
U1068,23.752269,-99.168605,FALSE,casual drinker,informal,friends,public,single,independent,1988,technology,thrifty-protector,Catholic,student,blue,72,low,1.57,132594,1,1,1,Mexican
U1068,23.752269,-99.168605,FALSE,casual drinker,informal,friends,public,single,independent,1988,technology,thrifty-protector,Catholic,student,blue,72,low,1.57,132733,1,1,0,Mexican
U1068,23.752269,-99.168605,FALSE,casual drinker,informal,friends,public,single,independent,1988,technology,thrifty-protector,Catholic,student,blue,72,low,1.57,132630,1,1,1,Mexican
U1068,23.752269,-99.168605,FALSE,casual drinker,informal,friends,public,single,independent,1988,technology,thrifty-protector,Catholic,student,blue,72,low,1.57,132732,0,0,0,Mexican
U1068,23.752269,-99.168605,FALSE,casual drinker,informal,friends,public,single,independent,1988,technology,thrifty-protector,Catholic,student,blue,72,low,1.57,132663,1,1,1,Mexican
U1068,23.752269,-99.168605,FALSE,casual drinker,informal,friends,public,single,independent,1988,technology,thrifty-protector,Catholic,student,blue,72,low,1.57,132740,0,0,0,Mexican
U1068,23.752269,-99.168605,FALSE,casual drinker,informal,friends,public,single,independent,1988,technology,thrifty-protector,Catholic,student,blue,72,low,1.57,135104,1,1,2,Mexican
U1069,19.347641,-99.130229,FALSE,social drinker,no preference,family,public,single,independent,1983,variety,thrifty-protector,Catholic,professional,black,60,medium,1.56,132847,0,2,0,Mexican
U1069,19.347641,-99.130229,FALSE,social drinker,no preference,family,public,single,independent,1983,variety,thrifty-protector,Catholic,professional,black,60,medium,1.56,132851,1,0,0,Mexican
